Data Year,ID,Property Name,Reporting Status,Address,ZIP Code,Chicago Energy Rating,Exempt From Chicago Energy Rating,Community Area,Primary Property Type,Gross Floor Area - Buildings (sq ft),Year Built,# of Buildings,Water Use (kGal),ENERGY STAR Score,Electricity Use (kBtu),Natural Gas Use (kBtu),District Steam Use (kBtu),District Chilled Water Use (kBtu),All Other Fuel Use (kBtu),Site EUI (kBtu/sq ft),Source EUI (kBtu/sq ft),Weather Normalized Site EUI (kBtu/sq ft),Weather Normalized Source EUI (kBtu/sq ft),Total GHG Emissions (Metric Tons CO2e),GHG Intensity (kg CO2e/sq ft),Latitude,Longitude,Location,Row_ID
2017,172056,Anchor House,Submitted,1230 W. 76th St,60620,,,AUBURN GRESHAM,Multifamily Housing,143488,1930,1,,98,1336477,4325800,,,,39.5,60.9,42.3,63.8,476.9,3.3,41.74023286,-87.65352897,"(41.74023286, -87.65352897)",2017-172056
2016,251393,Waters Fine-CPS,Submitted,4540 N CAMPBELL AVE,60625,,,LINCOLN SQUARE,K-12 School,62847,1911,1,,61,1275764.9,3549727.1,,,,76.8,123,83.9,130.5,423.7,6.7,41.96422755,-87.69196346,"(41.96422755, -87.69196346)",2016-251393
2018,172296,412 S WELLS ST,Not Submitted,412 S WELLS ST,60607,0.0,false,LOOP,,60200,,1,,,,,,,,,,,,,,41.87399385,-87.651678,"(41.87399385, -87.651678)",2018-172296
2016,102568,Grace Shores,Submitted,639 - 655 W. Grace Street,60613,,,LAKE VIEW,Multifamily Housing,52953,1973,1,,48,1971951.8,7364422.6,,,,176.3,263,186.7,273.9,754.6,14.3,41.95402016,-87.6620278,"(41.95402016, -87.6620278)",2016-102568
2018,160151,Clargran,Submitted,501-515 N. Clark St.,60654,2.5,false,NEAR NORTH SIDE,Hotel,343240,2013,1,17611,32,18905209.6,23231799.9,,,,122.8,225.3,122.5,224.7,4379.1,12.8,41.891372,-87.631065,"(41.891372, -87.631065)",2018-160151
2017,111893,Chicago Transit Authority - 120 N. Racine,Submitted,120 North Racine,60607,,,NEAR WEST SIDE,Office,125763,1994,1,,79,6940373,6509011,,,,106.9,227.6,106.7,227.1,1629,13,41.88355128,-87.65675926,"(41.88355128, -87.65675926)",2017-111893
2017,157955,Hilton Chicago,Submitted,720 S. Michigan Avenue,60605,,,LOOP,Hotel,2054590,1927,1,,41,89771119,129980702,,,,107,203.6,111.5,208.4,23502.1,11.4,41.87250897,-87.6251104,"(41.87250897, -87.6251104)",2017-157955
2016,173915,The Flamingo,Submitted,5500 S. Shore Drive,60637,,,HYDE PARK,Multifamily Housing,165000,1920,1,,76,1829807.8,12430221.7,,,,86.4,113.9,92.8,120.6,997.5,6,41.78046327,-87.6053081,"(41.78046327, -87.6053081)",2016-173915
2018,105697,Dearborn Plaza,Submitted,1030 n Dearborn st,60610,4.0,false,NEAR NORTH SIDE,Multifamily Housing,79152,1929,1,3910,83,1615759.4,7862608.6,,,,119.7,161.5,120.2,160.9,686.4,8.7,41.9037528,-87.63558845,"(41.9037528, -87.63558845)",2018-105697
2017,156557,542 S Dearborn,Submitted,542 S Dearborn,60605,,,LOOP,Office,85227,1890,1,,64,3719657,4309056,,,,94.2,190.1,100.3,196.5,916.6,10.8,41.87476011,-87.62948461,"(41.87476011, -87.62948461)",2017-156557
2016,242554,South Commons - 3001 S Michigan,Submitted,3001 S Michigan Ave,60616,,,DOUGLAS,Multifamily Housing,208042,1964,1,,45,3709038.5,17821725.3,,,,103.5,145.9,113.6,155.9,1630.3,7.8,41.84585979,-87.62921264,"(41.84585979, -87.62921264)",2016-242554
2017,254023,Olympia Lofts Condominium Association,Submitted,831-43 W. Adams St.,60607,,,Near West Side,Multifamily Housing,122850,1910,1,,86,1683897,5043508,,,,54.8,86.1,58.6,90.9,579.2,4.7,41.8742951,-87.65018,"(41.8742951, -87.65018)",2017-254023
2014,160438,155 North Wacker,Submitted,155 N. Wacker,60606,,,LOOP,Office,1334888,2009,1,,80,81559800,,,35212189,,88,218,85,210,18242,13.67,41.884658,-87.636809,"(41.884658, -87.636809)",2014-160438
2016,116408,226-Senior Suites-Gage Park,Submitted,3244 W. 59th Street,60629,,,GAGE PARK,Senior Care Community,60000,2005,1,,35,1792050.6,3970000.2,,,,96,163.3,101,166.2,541.2,9,41.77517105,-87.71389848,"(41.77517105, -87.71389848)",2016-116408
2018,101751,,Exempt,7500 S SOUTH SHORE DR,60649,,true,SOUTH SHORE,,70000,,1,15034,,,,,,,,,,,,,41.76259226,-87.57231648,"(41.76259226, -87.57231648)",2018-101751
2016,111545,(IL592) - The Conservatory,Submitted,2314 N. Lincoln Park West,60614,,,LINCOLN PARK,Multifamily Housing,113870,1978,1,,6,6113413.5,1500935.4,,,,66.9,182.4,69.5,190.3,1206.6,10.6,41.92439637,-87.63714388,"(41.92439637, -87.63714388)",2016-111545
2016,156549,601 South LaSalle,Submitted,601 South LaSalle Street,60605,,,LOOP,Office,80000,1917,1,,33,7640802.1,241253.8,,,,98.5,303.1,97.7,299.5,1421.2,17.8,41.87421567,-87.63141904,"(41.87421567, -87.63141904)",2016-156549
2017,104263,444-454 W. Melrose St.,Submitted,450 W. Melrose St.,60657,,,LAKE VIEW,Multifamily Housing,57863,1967,1,,50,887410,4190492,,,,87.8,124.2,93.7,130,386.7,6.7,41.9398511,-87.65844752,"(41.9398511, -87.65844752)",2017-104263
2018,251729,Hope College Prepa HS -CPS,Exempt,5515 South Lowe Ave,60621,,true,ENGLEWOOD,,159500,,1,1788,,,,,,,,,,,,,41.79341718,-87.64099251,"(41.79341718, -87.64099251)",2018-251729
2016,120103,British School,Submitted,814 W. Eastman,60622,,,NEAR NORTH SIDE,K-12 School,82901,2007,1,,93,2016441.8,,,,,24.3,76.4,24.3,76.4,371.7,4.5,41.907456,-87.648585,"(41.907456, -87.648585)",2016-120103
2018,103596,550 West Jackson,Submitted,550 West Jackson Boulevard,60661,3.5,false,NEAR WEST SIDE,Office,433994,2001,1,3255,68,26965220.2,,,,,62.1,174,62.1,174,4486,10.3,41.8783471,-87.64152501,"(41.8783471, -87.64152501)",2018-103596
2015,101851,150-160 E. Huron,Submitted,150-160 E. Huron,60611,,,NEAR NORTH SIDE,Hotel,359801,1972,1,,21,22436087,28762217,,,,142.30000000000001,279.7,145.30000000000001,282.89999999999998,6035,16.8,41.895216570000002,-87.623174039999995,"(41.89521657, -87.62317404)",2015-101851
2017,252018,5000 Marine Drive Corporation,Submitted,5000 N. Marine Dr.,60640,,,UPTOWN,Multifamily Housing,121500,1925,1,,41,1587464,10022831,,,,95.6,127.6,104,136.5,825.9,6.8,41.97365849,-87.65167791,"(41.97365849, -87.65167791)",2017-252018
2015,158316,Hard Rock Hotel,Submitted,230 N Michigan Ave,60601,,,LOOP,Hotel,399000,1929,1,,42,18309730,22007699,,,,101,202,103.8,204.1,4848,12.1,41.886604810000001,-87.625005150000007,"(41.88660481, -87.62500515)",2015-158316
2018,252033,Erie Elementary Charter School,Submitted,1405 N. Washtenaw,60622,3.0,false,WEST TOWN,K-12 School,58856,2013,1,442,67,1521527.8,2118387.6,,,,61.8,110.2,62.3,110.7,365.6,6.2,41.90674161,-87.69410607,"(41.90674161, -87.69410607)",2018-252033
2015,244534,One Museum Park East Condominium Association,Submitted,1211 S. Prairie Private,60605,,,NEAR SOUTH SIDE,Multifamily Housing,952287,2008,1,,72,21361160,41952028,,,,66.5,116.7,69,119.3,6520,6.8,41.866194129999997,-87.621216039999993,"(41.86619413, -87.62121604)",2015-244534
2018,105530,2019 - 6900 S Crandon,Submitted,6900 S. Crandon Ave,60649,4.0,false,SOUTH SHORE,Senior Care Community,129595,1948,1,15768,100,764768.1,,,,,5.9,16.5,5.9,16.5,127.2,1,41.76259226,-87.57231648,"(41.76259226, -87.57231648)",2018-105530
2018,172387,Wrigley GIC,Submitted,1132 West Blackhawk,60622,,true,NEAR NORTH SIDE,Office,191780,2005,1,10849,,22885631.7,32320900.7,,,,287.9,511.1,289.3,512.2,5524.1,28.8,41.90715786,-87.65671987,"(41.90715786, -87.65671987)",2018-172387
2017,113602,Twelve Nine Astor Building Corporation,Submitted,1209 North Astor Street,60610,,,NEAR NORTH SIDE,Multifamily Housing,97000,1925,1,,76,1116741,6389723,,,,77.4,105.3,84.8,113.4,545.9,5.6,41.9037528,-87.63558845,"(41.9037528, -87.63558845)",2017-113602
2015,165606,museum of contemporary art,Submitted,220 e. chicago ave.,60611,,,NEAR NORTH SIDE,Museum,300000,1996,2,,,15922586,18860854,,,,115.9,232.7,115.9,232.7,4201,14,41.89722484,-87.621048099999996,"(41.89722484, -87.6210481)",2015-165606
2017,120030,Claretian Missionaries Service,Submitted,205 W. Monroe,60606,,,LOOP,Worship Facility,108561,1898,1,,2,4510862,6808055,,,,104.3,196.3,113.2,205.7,1195.6,11,41.88065299,-87.63412025,"(41.88065299, -87.63412025)",2017-120030
2017,146136,Reside on Barry,Submitted,533-549 W BARRY AVE,60657,,,LAKE VIEW,Multifamily Housing,145920,1966,1,,48,3829168,7945800,,,,80.7,139.6,85.8,145,1130,7.7,41.9398511,-87.65844752,"(41.9398511, -87.65844752)",2017-146136
2015,251418,Hitch Elemen-CPS,Submitted,5625 N Mcvicker Ave,60646,,,NORWOOD PARK,K-12 School,82050,1926,1,,46,2652512,1819613,,,,54.5,124.8,55.1,125.7,630,7.7,41.984090170000002,-87.7788465,"(41.98409017, -87.7788465)",2015-251418
2017,101972,150 North Wacker Drive,Submitted,150 North Wacker Drive,60606,,,LOOP,Office,265117,1970,1,,79,10809711,19762440,,,,115.3,206.3,124.7,216.1,3048.3,11.5,41.88476971,-87.63734502,"(41.88476971, -87.63734502)",2017-101972
2018,174135,Times Square Apartments,Submitted,869 Buena,60613,3.0,false,UPTOWN,Multifamily Housing,142000,1923,1,5362,63,2714194.8,10305964.9,,,,91.7,129.7,92.1,130.2,998.9,7,41.95402016,-87.6620278,"(41.95402016, -87.6620278)",2018-174135
2016,120614,Gateway to West Loop,Submitted,16-40 S. Halsted,60661,,,NEAR WEST SIDE,Supermarket/Grocery Store,95862,2012,1,,65,14177061.3,8328003.1,,,,234.8,555.6,240.1,561.2,3055.5,31.9,41.88105,-87.647382,"(41.88105, -87.647382)",2016-120614
2016,254052,The Martha Washington,Submitted,2324 W Irving Park Rd,60610,,,North Center,Multifamily Housing,103162,2005,1,,42,2213211.5,7249335.7,,,,91.7,141.1,100.5,149.5,793,7.7,41.946621,-87.70269,"(41.946621, -87.70269)",2016-254052
2015,238266,The Fordham Condominium Association,Submitted,25 E Superior,60611,,,NEAR NORTH SIDE,Multifamily Housing,588926,2002,1,,6,30619605,9928746,,8090796,,82.6,194.7,84.9,202.1,,,41.895304170000003,-87.627277579999998,"(41.89530417, -87.62727758)",2015-238266
2018,251439,Bennett Elementary -CPS,Exempt,10115 S Prairie Ave,60628,,true,ROSELAND,,66600,,1,,,,,,,,,,,,,,41.71035808,-87.61703676,"(41.71035808, -87.61703676)",2018-251439
2015,234748,800 N. Michigan Ave.,Submitted,800 N. Michigan Ave,60611,,,NEAR NORTH SIDE,Multifamily Housing,602123,1999,1,,3,51666995,13527436,,,,108.3,293,110.3,298.89999999999998,11099,18.399999999999999,41.897019190000002,-87.625298360000002,"(41.89701919, -87.62529836)",2015-234748
2016,113670,219 E. Lake Shore Drive Condo Association,Submitted,219 E. Lake Shore Drive,60611,,,NEAR NORTH SIDE,Multifamily Housing,117334,1980,1,,77,3272831.3,7084427.5,,,,88.3,151,94.9,158,979.5,8.3,41.89579275,-87.62247957,"(41.89579275, -87.62247957)",2016-113670
2016,252057,"Beecher, Kelley, Green, Foster, Social Science Research Building",Submitted,1126 East 59th Street,60637,,,HYDE PARK,Office,181231,1929,3,,,4268081,,11117357.7,,,84.9,147.7,91.3,155.4,1524.9,8.4,41.78781347,-87.59827692,"(41.78781347, -87.59827692)",2016-252057
2017,244426,Park Alexandria Condominium Association,Submitted,125 South Jefferson Street,60661,,,NEAR WEST SIDE,Multifamily Housing,418371,2003,1,,56,7999635,19614975,,,,66,109.3,70,113,2520.9,6,41.87993249,-87.64207007,"(41.87993249, -87.64207007)",2017-244426
2017,252294,Reside on Wellington,Submitted,510-24 West Wellington Ave,60657,,,LAKE VIEW,Multifamily Housing,72000,1949,1,,75,915989,5275900,,,,86,116.9,94.1,125.4,449.6,6.2,41.93653853,-87.64219914,"(41.93653853, -87.64219914)",2017-252294
2016,105586,HRTL - Parkway Apts: 712 W Diversey,Submitted,712 West Diversey Parkway,60614,,,LAKE VIEW,Multifamily Housing,52624,1929,1,,60,1525709.2,3313656.8,,,,92,157.2,99.1,164.6,457.2,8.7,41.92201051,-87.65461957,"(41.92201051, -87.65461957)",2016-105586
2016,101729,540 West Madison,Submitted,540 W. Madison,60661,,,NEAR WEST SIDE,Financial Office,1222281,2004,1,,86,84125623.7,688143.4,,,,69.4,216.7,70,218.8,15542.7,12.7,41.88256638,-87.6416484,"(41.88256638, -87.6416484)",2016-101729
2018,120931,10 South State,Submitted,10-20 South State Street,60603,4.0,false,LOOP,Retail Store,56109,1970,1,172,65,2604656,340900.8,,,,52.5,136.4,52.4,136.1,451.4,8,41.88127065,-87.62814571,"(41.88127065, -87.62814571)",2018-120931
2016,113726,(IL602) - 227-237 E Delaware Place,Submitted,227-237 E. Delaware Place,60611,,,NEAR NORTH SIDE,Multifamily Housing,197400,1929,1,,92,2513248.5,10377176.2,,,,65.3,95.2,72.2,102.4,1014.4,5.1,41.89579275,-87.62247957,"(41.89579275, -87.62247957)",2016-113726
2015,101878,200 West Jackson Boulevard Building,Submitted,200 West Jackson Blvd.,60606,,,LOOP,Office,545162,1971,1,,79,22229555,22591625,,7564392,,96.1,185.4,98,187.4,6065,11.1,41.878436720000003,-87.634100239999995,"(41.87843672, -87.63410024)",2015-101878
2017,255020,Ace Hotel Chicago,Submitted,311 N. Morgan St.,60607,,,Near West Side,Hotel,128451,2017,1,,47,8407345,8393639,,,,130.8,274.1,136.4,280,2000.3,15.6,41.88717109,-87.65213461,"(41.88717109, -87.65213461)",2017-255020
2018,112530,4240 N Clarendon,Submitted,4240 N Clarendon,60613,3.5,false,UPTOWN,Multifamily Housing,75000,1900,1,2201,72,1777450.7,2507851.9,,,,57.1,101.5,57.7,102.2,428.9,5.7,41.95402016,-87.6620278,"(41.95402016, -87.6620278)",2018-112530
2017,251426,Haley Elemen-CPS,Submitted,11411 S Eggleston Ave,60628,,,ROSELAND,K-12 School,101294,1979,1,,53,3207882,4102414,,,,72.2,142,80.7,154.9,811,8,41.68638717,-87.63335829,"(41.68638717, -87.63335829)",2017-251426
2016,159651,The Wellington Condominium Association,Submitted,352-360 W. Wellington Ave.,60657,,,LAKE VIEW,Multifamily Housing,145000,1950,1,,71,2202940.7,8763681.5,,,,75.6,111.2,83.3,119.2,871.5,6,41.93692151,-87.63910514,"(41.93692151, -87.63910514)",2016-159651
2017,251949,Wyler,Submitted,5837 S. Maryland Ave.,60637,,,HYDE PARK,Laboratory,208526,1967,1,,,13664490,,26041139,,,190.4,356,198.5,365.7,4255.6,20.4,41.788876,-87.60489,"(41.788876, -87.60489)",2017-251949
2015,251865,PrietoDrJorg-CPS,Submitted,2231 N CENTRAL AVE,60639,,,BELMONT CRAGIN,K-12 School,115458,1946,1,,15,4974597,3903905,,,,76.900000000000006,170.8,79,173,1207,10.5,41.921046259999997,-87.765240489999996,"(41.92104626, -87.76524049)",2015-251865
2018,251554,Ward J-CPS,Submitted,2701 S Shields Ave,60616,2.5,false,ARMOUR SQUARE,K-12 School,85194,1874,1,736,53,2146969.6,3777681.8,,,,69.5,117.1,70.1,117.7,557.8,6.5,41.84344383,-87.63512391,"(41.84344383, -87.63512391)",2018-251554
2016,131291,29 N. Wacker,Submitted,29 N. Wacker,60606,,,LOOP,Office,137963.8,1951,1,,67,8350924.6,6388947.4,,,,106.8,238.7,113.7,244.3,1878.6,13.6,41.88268681,-87.63674119,"(41.88268681, -87.63674119)",2016-131291
2018,242537,James Kilmer Condo Association,Submitted,1560 North Sandburg Terrace,60610,3.0,false,NEAR NORTH SIDE,Multifamily Housing,750266,1971,2,24002,62,16387692.7,47345232.5,,,,84.9,127.4,85.3,126.6,5241.1,7,41.9104154,-87.63270387,"(41.9104154, -87.63270387)",2018-242537
2016,243692,5445 Edgewater Plaza Condominium Association,Submitted,5445 N. Sheridan Rd.,60640,,,EDGEWATER,Multifamily Housing,425474,1971,1,,23,10983623.8,40649874,,,,121.4,181.4,133.2,193.9,4183.6,9.8,41.98108553,-87.65453412,"(41.98108553, -87.65453412)",2016-243692
2018,121222,"H/B Winchester, LLC",Submitted,4500 N Winchester Ave,60640,1.0,false,LINCOLN SQUARE,Multifamily Housing,81094,1968,1,3941,6,2475914.4,9463100.2,,,,147.2,208,145.3,206,914.5,11.3,41.97223008,-87.6645957,"(41.97223008, -87.6645957)",2018-121222
2017,172565,Vesta Lofts,Submitted,125 E. 21st Street,60616,,,NEAR SOUTH SIDE,Multifamily Housing,65000,1913,1,,30,1347119,3495479,,,,74.5,121.5,75,123.2,434.7,6.7,41.84550365,-87.63055693,"(41.84550365, -87.63055693)",2017-172565
2017,160453,Halsted Flats,Submitted,3740 N. Halsted St.,60613,,,LAKE VIEW,Multifamily Housing,229029,2014,1,,39,9852658,8546299,,,,80.3,174.3,82.9,177,2275.6,9.9,41.950426,-87.649507,"(41.950426, -87.649507)",2017-160453
2016,101972,150 North Wacker Drive,Submitted,150 North Wacker Drive,60606,,,LOOP,Office,265117,1970,1,,82,10872208.3,17978718.5,,,,108.8,200,117.9,209.6,2958.9,11.2,41.88476971,-87.63734502,"(41.88476971, -87.63734502)",2016-101972
2017,172607,Marshfield Lofts,Submitted,1740 N. Marshfield,60622,,,WEST TOWN,Multifamily Housing,70916,1993,1,,97,752653,2292495,,,,42.9,67.3,46.6,71.4,260.9,3.7,41.90225377,-87.68447845,"(41.90225377, -87.68447845)",2017-172607
2017,118349,Chicago Bar Association,Submitted,321 S. Plymouth Ct.,60604,,,LOOP,Office,99051,1990,1,,36,9530279,,,,,96.2,302.1,95.9,301.2,1762.1,17.8,41.87761956,-87.62845092,"(41.87761956, -87.62845092)",2017-118349
2017,175830,Riverfront Plaza,Submitted,2647 N Elston Avenue,60647,,,LOGAN SQUARE,Strip Mall,213311,1986,1,,,16244880,13131425,,,,137.7,303.8,137.7,303.8,3701.1,17.4,41.93034981,-87.68219109,"(41.93034981, -87.68219109)",2017-175830
2018,250055,Von Steuben-CPS,Submitted,5039 N KIMBALL AVE,60625,4.0,false,NORTH PARK,K-12 School,248453,1928,1,3520,87,3472030.7,10501825.4,,,,56.2,83.5,55.1,82.3,1135.4,4.6,41.97280582,-87.71281644,"(41.97280582, -87.71281644)",2018-250055
2018,104879,2600 N Hampden,Submitted,2600 N Hampden Court,60614,4.0,false,LINCOLN PARK,Multifamily Housing,65000,2005,1,1518,86,2513767.1,,,,,38.7,108.3,37.7,105.5,418.2,6.4,41.92201051,-87.65461957,"(41.92201051, -87.65461957)",2018-104879
2017,116810,Verde Condo Association,Submitted,680 N Green Street,60642,,,WEST TOWN,Multifamily Housing,70950,1999,1,,81,2138021,2065800,,,,59.3,125.2,63,129.7,505,7.1,41.89983093,-87.65764114,"(41.89983093, -87.65764114)",2017-116810
2016,250083,Daniel Hudson Burnham Apartments,Submitted,1930 W. Loyola Ave,60626,,,WEST RIDGE,Multifamily Housing,99530,1983,1,,50,2538644,8804160.8,,,,114,173,119,176.4,935.6,9.4,42.00058336,-87.6788202,"(42.00058336, -87.6788202)",2016-250083
2018,251399,Park Manor E-CPS,Submitted,7037 S Rhodes Ave,60637,1.0,false,GREATER GRAND CROSSING,K-12 School,62706,1913,1,1999,6,1738967.4,8275154.6,,,,159.7,216.2,158.5,214.9,728.8,11.6,41.76678503,-87.61131313,"(41.76678503, -87.61131313)",2018-251399
2016,251612,Otis Element-CPS,Submitted,525 N Armour St,60622,,,WEST TOWN,K-12 School,94414,1889,1,,74,1967993.5,5410927.2,,,,78.2,125.6,88.3,137,650.1,6.9,41.89131447,-87.6654786,"(41.89131447, -87.6654786)",2016-251612
2018,254513,Xavier,Submitted,625 W Division St,60610,4.0,false,Near North Side,Multifamily Housing,232582,2015,1,6767,76,7301891.5,6360933,,,,58.7,116.6,58.2,116,1552.6,6.7,41.90412113,-87.63142484,"(41.90412113, -87.63142484)",2018-254513
2017,243596,Imperial Towers Condominium,Submitted,4250 N Marine Dr,60613,,,UPTOWN,Multifamily Housing,1126000,1962,1,,47,19374414,78977380,,,,87.3,127.7,93.8,134.5,7777.1,6.9,41.96030097,-87.64752405,"(41.96030097, -87.64752405)",2017-243596
2017,172406,Oakley Sqaure,Submitted,2333 W. JACKSON BLVD.,60612,,,NEAR WEST SIDE,Multifamily Housing,277185,1979,3,,98,3654215,11397987,,,,54.3,84.6,57.5,88.2,1281,4.6,41.88112401,-87.68648584,"(41.88112401, -87.68648584)",2017-172406
2015,251754,Phillip Murr-CPS,Submitted,5335 S KENWOOD AVE,60615,,,HYDE PARK,K-12 School,73984,1959,1,,49,3260630,2126229,,,,72.8,168.6,75.2,171.1,768,10.4,41.798677990000002,-87.592802280000001,"(41.79867799, -87.59280228)",2015-251754
2016,173831,Lakeview YMCA,Submitted,3321-3333 N.Marshfield,60657,,,LAKE VIEW,Fitness Center/Health Club/Gym,93228,1928,1,,,5028.9,9858700,,,,105.8,111.2,117.6,123.6,524.6,5.6,41.94246355,-87.66961411,"(41.94246355, -87.66961411)",2016-173831
2016,244200,Michigan Avenue Tower Condominium Association,Submitted,1250 S. Michigan Ave.,60605,,,NEAR SOUTH SIDE,Multifamily Housing,402711,2005,1,,38,13463407.4,13719604.1,,,,67.5,140.7,70.4,144.2,3210.3,8,41.8659887,-87.624587,"(41.8659887, -87.624587)",2016-244200
2017,254409,Haberdasher Square Lofts,Submitted,728 W Jackson Blvd,60661,,,NEAR WEST SIDE,Multifamily Housing,420684,1927,2,,60,9264406,17235773,,,,63,112.2,67.9,118.2,2628.4,6.2,41.88189652,-87.64287824,"(41.88189652, -87.64287824)",2017-254409
2015,100068,Joffco Square,Submitted,555 West Roosevelt Road,60607,,,NEAR WEST SIDE,Other - Mall,95204,2008,1,,,7497986,1366562,,,,93.1,262.39999999999998,95.6,268.39999999999998,1579,16.600000000000001,41.866866999999999,-87.641449570000006,"(41.866867, -87.64144957)",2015-100068
2017,251525,Tilton-CPS,Submitted,223 N KEELER AVE,60624,,,WEST GARFIELD PARK,K-12 School,104888,1967,1,,75,,9659068,,,,92.1,96.7,104.2,109.4,513,4.9,41.88386042,-87.73025708,"(41.88386042, -87.73025708)",2017-251525
2018,250144,11 East Adams,Submitted,11 East Adams,60603,1.0,false,LOOP,Office,161166,1961,1,1717,18,8289590.5,17715941.4,,,,161.4,259.4,162.2,260.3,2320.1,14.4,41.879474,-87.6273,"(41.879474, -87.6273)",2018-250144
2016,244931,Metropolitan Place Condominium Association,Submitted,130 South Canal Street,60606,,,NEAR WEST SIDE,Multifamily Housing,574600,1949,1,,57,12237004.9,25905299.7,,,,66.4,114.2,69.9,116.7,3631.5,6.3,41.87963192,-87.64039396,"(41.87963192, -87.64039396)",2016-244931
2015,244182,Park Place Tower I CA,Submitted,655 W. Irving Park Road,60613,,,LAKE VIEW,Multifamily Housing,989315,1970,1,,60,14856326,76127968,,,,92,128,96.7,132.69999999999999,7028,7.1,41.953816349999997,-87.646913350000005,"(41.95381635, -87.64691335)",2015-244182
2017,159728,Lakeside Square Apartments,Submitted,920 W Lakeside Place,60640,,,UPTOWN,Multifamily Housing,278070,1989,1,,82,5001221,18937063,,,,86.1,128,91.1,133.3,1930.5,6.9,41.96853167,-87.65354801,"(41.96853167, -87.65354801)",2017-159728
2016,168367,Digital Printer's Row,Submitted,600 South Federal,60605,,,LOOP,Multifamily Housing,350000,1912,1,,,79129534.5,,,,,226.1,709.9,226.1,709.9,14630.6,41.8,41.87429714,-87.62995134,"(41.87429714, -87.62995134)",2016-168367
2017,158668,Edith Spurlock Sampson Apts,Submitted,2720 N. Sheffield Ave,60614,,,LINCOLN PARK,Multifamily Housing,156471,1968,2,,40,4099416,20021301,,,,154.2,216.6,165.8,228.9,1821.4,11.6,41.93174258,-87.65422701,"(41.93174258, -87.65422701)",2017-158668
2018,103597,30 North LaSalle Street,Submitted,30 North LaSalle Street,60602,4.0,false,LOOP,Office,1095104,1974,1,13286,70,41715657.9,34066670.9,,,,69.2,139.3,68.2,136.8,8749.4,8,41.88284628,-87.63290243,"(41.88284628, -87.63290243)",2018-103597
2016,164517,Saint Vincent Center,Submitted,721 N Lasalle Street,60654,,,NEAR NORTH SIDE,Office,94254,1926,1,,54,4486790.2,7996028.4,,,,132.4,238.6,141.9,244.8,1251.7,13.3,41.89549864,-87.63263573,"(41.89549864, -87.63263573)",2016-164517
2017,101776,Hyatt Regency Chicago,Submitted,151 East Wacker Drive,60601,,,LOOP,Hotel,1885658,1974,1,,64,77928511,110463497,,,,99.9,191.3,104,195,20275.8,10.8,41.88770297,-87.62267404,"(41.88770297, -87.62267404)",2017-101776
